   2000000.00       6.00000000       4.12310553       14.0362434      0.100752264      0.994911551      0.100239590       1.01510184E-02  0.989848971       29543.8027       2880883.75       291740.062       2910427.50    
   2000000.00       8.00000000       2.82842708       135.000000     -0.996087849       8.83686841E-02  -8.80229697E-02  0.992191017       7.80902430E-03   5612680.00       44174.5156      -497933.125       5656854.50    
   2000000.00       8.00000000       4.27200174       249.443954     -0.307592183     -0.951518297      0.292679578       9.46129486E-02  0.905387044       354355.469       3390961.50       1096177.75       3745316.75    
